brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,max_power,seats,selling_price
Renault,2,15000.0,Individual,Petrol,Manual,25.17,53.3,5,410000
Hyundai,3,25000.0,Individual,Diesel,Manual,21.38,88.7,5,1100000
Toyota,3,25000.0,Individual,Petrol,Automatic,17.8,105.5,5,1080000
Jaguar,2,14000.0,Dealer,Diesel,Automatic,19.33,177.0,5,4550000
Renault,2,10000.0,Individual,Petrol,Manual,25.17,53.3,5,330000
BMW,10,130000.0,Dealer,Diesel,Automatic,17.05,182.25,5,800000
Ford,2,13050.0,Dealer,Diesel,Manual,22.77,98.59,5,875000
Toyota,5,91771.0,Dealer,Diesel,Manual,13.68,147.8,7,1650000
Maruti,7,41248.0,Dealer,Petrol,Automatic,23.1,67.04,5,420000
Ford,6,66000.0,Dealer,Diesel,Manual,22.77,98.59,5,775000
Honda,2,10229.0,Dealer,Petrol,Manual,17.4,117.6,5,1100000
Hyundai,2,11000.0,Dealer,Petrol,Manual,18.27,118.35,5,1075000
Renault,5,40500.0,Dealer,Petrol,Manual,25.17,53.3,5,310000
Datsun,4,35000.0,Individual,Petrol,Manual,22.5,67.0,5,250000
Mahindra,7,120000.0,Individual,Diesel,Manual,15.1,140.0,7,560000
Tata,3,35000.0,Individual,Petrol,Manual,20.3,84.0,5,500000
Mahindra,12,130000.0,Dealer,Diesel,Manual,13.6,63.0,7,385000
Mahindra,5,59000.0,Dealer,Diesel,Automatic,16.0,140.0,7,1185000
Hyundai,7,32000.0,Dealer,Petrol,Manual,17.01,121.3,5,580000
Maruti,4,19369.0,Dealer,Petrol,Manual,23.95,67.05,5,356000
Maruti,9,82088.0,Individual,Petrol,Manual,18.9,67.1,5,210000
Maruti,3,22000.0,Individual,Petrol,Manual,23.1,67.04,5,450000
Hyundai,8,90000.0,Individual,Diesel,Manual,21.9,88.76,5,300000
Ford,6,96000.0,Dealer,Diesel,Manual,20.0,68.05,5,425000
Maruti,5,36700.0,Dealer,Diesel,Manual,24.52,88.5,7,895000
Hyundai,11,80000.0,Individual,Petrol,Manual,20.36,78.9,5,230000
Honda,8,68000.0,Dealer,Petrol,Manual,16.8,116.3,5,500000
Maruti,1,50000.0,Individual,Diesel,Manual,24.3,88.5,5,775000
Maruti,4,44000.0,Dealer,Petrol,Manual,20.51,67.04,5,410000
Hyundai,5,29000.0,Dealer,Petrol,Manual,18.9,82.0,5,495000
Maruti,9,49000.0,Dealer,Petrol,Manual,21.21,81.8,5,325000
Ford,8,73000.0,Dealer,Petrol,Manual,15.6,70.02,5,299000
Volkswagen,10,61000.0,Dealer,Petrol,Manual,16.47,73.9,5,320000
Mercedes-Benz,11,85000.0,Dealer,Diesel,Automatic,14.21,182.25,5,975000
Maruti,5,14000.0,Individual,Petrol,Manual,20.51,67.04,5,440000
Hyundai,3,5000.0,Individual,Petrol,Manual,18.9,81.86,5,640000
Maruti,7,48000.0,Dealer,CNG,Manual,22.8,80.9,7,649000
Maruti,5,42000.0,Dealer,Petrol,Manual,20.4,83.11,5,525000
Mahindra,3,46000.0,Dealer,Diesel,Manual,15.1,152.87,7,1775000
Hyundai,5,70000.0,Dealer,Diesel,Manual,20.5,126.2,5,1125000
Maruti,6,31000.0,Dealer,Diesel,Manual,28.4,74.0,5,521000
Maruti,7,60000.0,Dealer,CNG,Manual,30.46,47.3,5,260000
Hyundai,4,40000.0,Individual,Diesel,Automatic,22.0,126.2,5,980000
Ford,3,25000.0,Individual,Diesel,Manual,23.0,98.96,5,950000
Maruti,5,49500.0,Individual,Diesel,Manual,28.09,88.5,5,700000
Maruti,2,22987.0,Trustmark Dealer,Petrol,Manual,24.7,47.3,5,335000
Maruti,5,30000.0,Individual,Petrol,Automatic,23.1,67.04,5,450000
Mahindra,7,130000.0,Individual,Diesel,Manual,15.1,140.0,7,800000
Skoda,4,48592.0,Dealer,Diesel,Manual,18.7,66.0,5,1675000
Ford,8,68281.0,Dealer,Diesel,Manual,22.7,89.84,5,420000
Hyundai,3,38000.0,Dealer,Diesel,Manual,22.54,88.76,5,875000
Volkswagen,9,39000.0,Dealer,Diesel,Manual,22.07,73.9,5,365000
Honda,10,85000.0,Individual,Petrol,Manual,17.0,118.0,5,530000
BMW,3,12000.0,Dealer,Diesel,Automatic,22.48,182.25,5,3900000
Mercedes-Benz,5,40000.0,Dealer,Diesel,Automatic,11.3,182.25,7,4700000
Mahindra,8,81000.0,Dealer,Diesel,Manual,15.1,140.0,7,715000
Hyundai,13,51000.0,Dealer,Petrol,Manual,19.81,68.05,5,175000
Maruti,3,25000.0,Dealer,CNG,Manual,17.5,80.46,7,795000
Volkswagen,8,118000.0,Dealer,Diesel,Manual,20.54,103.5,5,540000
Skoda,9,57000.0,Dealer,Petrol,Manual,15.0,103.5,5,295000
Toyota,4,100930.0,Dealer,Diesel,Automatic,15.04,174.5,7,2925000
Maruti,1,7000.0,Individual,Petrol,Manual,21.01,81.8,5,750000
Renault,8,38000.0,Individual,Diesel,Manual,19.01,108.45,5,580000
Hyundai,7,90000.0,Individual,Petrol,Manual,18.5,82.85,5,535000
Maruti,5,33254.0,Dealer,Diesel,Manual,24.3,88.5,5,825000
Maruti,2,11893.0,Trustmark Dealer,Petrol,Automatic,21.21,81.8,5,660000
Ford,6,36203.0,Dealer,Diesel,Manual,22.77,98.59,5,725000
Volkswagen,5,86400.0,Dealer,Diesel,Manual,20.14,88.0,5,565000
Hyundai,7,70000.0,Dealer,Petrol,Automatic,18.9,82.0,5,430000
Ford,5,47935.0,Dealer,Petrol,Automatic,14.7,120.69,5,865000
Hyundai,2,15000.0,Individual,Petrol,Manual,17.0,121.3,5,970000
Maruti,4,20000.0,Individual,Petrol,Manual,17.5,91.1,7,750000
Hyundai,10,65000.0,Dealer,Petrol,Manual,18.5,80.0,5,300000
BMW,11,48000.0,Dealer,Diesel,Automatic,16.73,182.25,5,1290000
Hyundai,10,83347.0,Dealer,Petrol,Manual,20.36,78.9,5,385000
Maruti,6,49000.0,Dealer,Petrol,Manual,22.74,47.3,5,270000
Mahindra,5,43405.0,Trustmark Dealer,Diesel,Manual,25.32,77.0,5,475000
Ford,3,60000.0,Individual,Diesel,Manual,23.0,98.96,5,990000
Volkswagen,2,21000.0,Dealer,Diesel,Manual,20.14,88.0,5,865000
Maruti,5,77658.0,Dealer,CNG,Manual,33.44,40.3,4,325000
Ford,9,79000.0,Dealer,Diesel,Manual,20.0,68.0,5,365000
Honda,13,122671.0,Individual,Petrol,Manual,17.7,78.0,5,140000
Honda,4,22500.0,Dealer,Petrol,Manual,17.5,88.7,5,733000
Maruti,7,107000.0,Dealer,Diesel,Manual,23.4,74.0,5,285000
Maruti,10,100000.0,Individual,Diesel,Manual,22.9,74.0,5,325000
Hyundai,9,90000.0,Individual,Diesel,Manual,22.32,126.3,5,630000
Honda,7,62000.0,Dealer,Diesel,Manual,26.0,98.6,5,580000
Hyundai,11,78000.0,Individual,Diesel,Manual,23.0,90.0,5,215000
Honda,7,57762.0,Dealer,Petrol,Manual,17.4,117.6,5,550000
Hyundai,7,39000.0,Dealer,Petrol,Manual,18.9,81.86,5,360000
Maruti,4,58000.0,Dealer,Petrol,Manual,20.73,91.1,5,725000
Hyundai,10,94000.0,Individual,Petrol,Manual,19.81,68.05,5,222000
Hyundai,10,50000.0,Dealer,Petrol,Manual,18.5,80.0,5,275000
Honda,15,89500.0,Dealer,Petrol,Manual,17.7,78.0,5,249000
Maruti,2,13413.0,Dealer,Petrol,Automatic,23.95,67.05,5,485000
Ford,9,106000.0,Dealer,Diesel,Manual,20.0,68.0,5,285000
Maruti,7,60000.0,Individual,Petrol,Manual,16.02,93.7,7,650000
Maruti,2,4300.0,Dealer,Petrol,Automatic,21.4,83.1,5,790000
Maruti,4,45185.0,Dealer,Diesel,Manual,28.09,88.5,5,875000
Maruti,2,30000.0,Individual,Petrol,Manual,15.37,73.0,7,370000
Mahindra,9,120442.0,Dealer,Diesel,Manual,15.1,140.0,7,825000
Maruti,6,25000.0,Dealer,CNG,Manual,26.2,58.2,5,385000
Toyota,6,130000.0,Individual,Diesel,Manual,12.99,100.6,7,1350000
Maruti,9,45000.0,Dealer,Petrol,Manual,17.5,85.8,5,340000
Renault,4,25000.0,Individual,Petrol,Manual,23.01,67.0,5,330000
Datsun,3,22500.0,Dealer,Petrol,Manual,22.5,67.0,5,280000
Hyundai,4,23000.0,Dealer,Petrol,Automatic,17.0,121.3,5,1050000
Renault,8,130000.0,Individual,Diesel,Manual,20.45,83.8,5,550000
Hyundai,3,30000.0,Individual,Petrol,Manual,18.6,81.83,5,635000
Honda,5,50000.0,Dealer,Diesel,Manual,26.0,98.6,5,825000
Tata,3,84523.0,Dealer,Diesel,Manual,17.6,153.86,7,1198000
Hyundai,5,50000.0,Individual,Petrol,Manual,18.6,81.83,5,530000
Maruti,5,40000.0,Individual,Diesel,Manual,25.2,74.0,5,630000
Hyundai,4,33181.0,Trustmark Dealer,Petrol,Manual,18.6,81.83,5,625000
Renault,8,90000.0,Individual,Diesel,Manual,19.01,108.45,5,300000
Maruti,4,11437.0,Dealer,Petrol,Automatic,18.5,83.14,5,699000
Honda,10,58000.0,Dealer,Petrol,Manual,17.0,118.0,5,455000
Maruti,7,29000.0,Dealer,Petrol,Automatic,23.1,67.04,5,465000
Maruti,12,100000.0,Individual,Petrol,Manual,16.1,88.2,5,320000
Maruti,8,120000.0,Individual,Diesel,Manual,23.4,74.0,5,350000
Maruti,3,59000.0,Dealer,CNG,Manual,33.44,40.3,4,300000
Skoda,7,80000.0,Dealer,Diesel,Manual,21.14,103.6,5,525000
Maruti,4,130000.0,Dealer,Petrol,Manual,20.73,91.1,5,690000
Volkswagen,8,100000.0,Dealer,Diesel,Manual,20.34,103.2,5,525000
Volkswagen,3,52000.0,Dealer,Diesel,Manual,20.14,88.8,5,775000
Maruti,2,12509.0,Trustmark Dealer,Diesel,Manual,24.3,88.5,5,875000
Toyota,5,57000.0,Dealer,Petrol,Manual,11.4,130.1,7,1450000
Toyota,6,113000.0,Dealer,Diesel,Manual,12.99,100.6,7,1125000
Maruti,9,112454.0,Dealer,Diesel,Manual,22.9,74.0,5,440000
Honda,8,47000.0,Dealer,Petrol,Manual,16.8,116.3,5,445000
Maruti,7,42000.0,Dealer,Diesel,Manual,20.77,88.8,7,750000
Maruti,6,40000.0,Individual,Petrol,Manual,23.95,67.05,5,260000
Honda,4,41000.0,Dealer,Petrol,Automatic,18.2,88.7,5,725000
Mercedes-Benz,14,100000.0,Dealer,Petrol,Automatic,7.81,182.25,5,1285000
Maruti,2,8500.0,Individual,Petrol,Manual,21.56,103.25,5,950000
Hyundai,5,48000.0,Dealer,Diesel,Automatic,17.01,126.2,5,1175000
Honda,4,27880.0,Dealer,Petrol,Automatic,18.4,119.3,5,1145000
Maruti,2,8401.0,Dealer,Petrol,Automatic,21.79,67.05,5,545000
Maruti,12,108000.0,Dealer,Diesel,Manual,17.8,75.0,5,275000
Hyundai,10,48000.0,Individual,Diesel,Manual,16.2,110.0,5,325000
Hyundai,6,98000.0,Dealer,Diesel,Manual,23.0,90.0,5,625000
Mahindra,1,2000.0,Individual,Diesel,Manual,16.5,62.0,7,800000
Ford,5,41500.0,Dealer,Petrol,Automatic,15.63,110.4,5,649000
Ford,7,42000.0,Dealer,Diesel,Manual,20.0,68.05,5,460000
Maruti,10,85000.0,Dealer,Diesel,Manual,19.3,73.9,5,340000
Maruti,5,86000.0,Individual,Diesel,Manual,24.52,88.5,7,700000
Ford,6,61087.0,Dealer,Petrol,Automatic,15.63,110.4,5,785000
Volkswagen,9,120000.0,Individual,Diesel,Manual,20.54,103.6,5,450000
Ford,2,40000.0,Individual,Diesel,Manual,26.1,99.23,5,700000
Skoda,9,70000.0,Individual,Diesel,Manual,20.5,103.5,5,450000
Audi,9,80000.0,Dealer,Diesel,Automatic,17.11,174.33,5,1400000
Toyota,3,25017.0,Dealer,Petrol,Automatic,17.8,105.5,5,950000
Maruti,10,68000.0,Dealer,Petrol,Manual,20.92,67.1,5,265000
Honda,14,65000.0,Dealer,Petrol,Manual,17.7,78.0,5,110000
Mercedes-Benz,10,59000.0,Dealer,Petrol,Automatic,11.74,182.25,5,650000
Maruti,4,9000.0,Dealer,Petrol,Manual,21.4,83.1,5,595000
Hyundai,5,49515.0,Dealer,Petrol,Manual,18.5,80.0,5,485000
Hyundai,13,52000.0,Dealer,Petrol,Manual,17.92,62.1,5,235000
Honda,5,68000.0,Individual,Diesel,Manual,26.0,98.6,5,630000
Toyota,7,117306.0,Dealer,Diesel,Manual,12.99,100.6,7,800000
Tata,3,31000.0,Dealer,Petrol,Manual,23.84,84.0,5,475000
Maruti,4,40000.0,Dealer,Diesel,Manual,27.39,74.0,5,725000
Maruti,3,30112.0,Dealer,CNG,Manual,33.44,40.3,4,360000
Hyundai,6,18000.0,Individual,Diesel,Manual,21.19,88.73,5,600000
Honda,5,44000.0,Dealer,Diesel,Manual,27.3,98.6,5,630000
Hyundai,6,8700.0,Dealer,Petrol,Manual,18.9,82.0,5,475000
Renault,5,47000.0,Dealer,Petrol,Manual,25.17,53.3,5,225000
Toyota,7,100000.0,Dealer,Petrol,Automatic,12.1,164.7,5,1100000
Skoda,11,59000.0,Dealer,Petrol,Automatic,13.7,157.75,5,449000
Maruti,2,11000.0,Dealer,Petrol,Manual,22.0,81.8,5,645000
Ford,2,36520.0,Dealer,Diesel,Manual,22.77,98.59,5,1090000
Maruti,8,90000.0,Individual,Diesel,Manual,23.4,74.0,5,550000
Mahindra,5,67000.0,Individual,Diesel,Manual,16.0,140.0,7,960000
Hyundai,5,56000.0,Individual,Diesel,Manual,19.67,126.2,5,875000
Maruti,8,94000.0,Dealer,Diesel,Manual,20.77,88.76,7,585000
Honda,7,43000.0,Dealer,Petrol,Automatic,18.0,117.3,5,675000
Toyota,3,36000.0,Individual,Diesel,Manual,13.68,147.8,7,2150000
Maruti,2,7500.0,Dealer,Petrol,Automatic,20.89,81.8,5,625000
Hyundai,3,32000.0,Dealer,Petrol,Manual,18.6,81.83,5,690000
Skoda,5,22500.0,Individual,Diesel,Manual,21.14,103.52,5,600000
Maruti,5,72000.0,Dealer,Diesel,Manual,28.09,88.5,5,560000
Maruti,4,50000.0,Individual,Diesel,Manual,27.39,74.0,5,625000
Volkswagen,4,70000.0,Individual,Petrol,Automatic,17.21,103.5,5,700000
Volkswagen,11,50000.0,Dealer,Petrol,Manual,16.47,73.9,5,395000
Maruti,3,40000.0,Individual,Diesel,Automatic,28.4,74.02,5,700000
Toyota,8,130000.0,Dealer,Diesel,Manual,12.99,100.0,8,850000
Hyundai,5,60000.0,Individual,Petrol,Manual,17.19,81.86,5,700000
Toyota,2,20000.0,Dealer,Diesel,Automatic,13.68,147.51,7,1835000
Maruti,9,65000.0,Dealer,Petrol,Manual,18.9,67.1,5,276000
Toyota,6,59000.0,Dealer,Diesel,Automatic,12.55,168.5,7,1875000
Maruti,3,90000.0,Individual,Diesel,Manual,28.09,88.5,5,800000
Maruti,3,15000.0,Individual,Petrol,Manual,23.1,67.04,5,316000
Maruti,3,10000.0,Individual,Petrol,Automatic,21.21,81.8,5,760000
Renault,5,15000.0,Individual,Petrol,Manual,25.17,53.3,5,299000
Hyundai,7,55738.0,Dealer,Petrol,Automatic,18.9,82.0,5,440000
Hyundai,1,15000.0,Individual,Petrol,Manual,20.35,81.86,5,660000
Honda,13,120000.0,Individual,Petrol,Manual,17.7,78.0,5,130000
Honda,2,16502.0,Dealer,Petrol,Automatic,16.5,139.46,5,2100000
Maruti,12,130000.0,Individual,Diesel,Manual,19.3,73.9,5,250000
Renault,5,26500.0,Individual,Petrol,Manual,25.17,53.3,5,360000
Honda,7,68000.0,Dealer,Diesel,Manual,26.0,98.6,5,475000
Maruti,6,36967.0,Dealer,Petrol,Manual,21.21,81.8,5,462000
Honda,6,24541.0,Dealer,Petrol,Manual,16.8,116.3,5,555000
Hyundai,7,69500.0,Dealer,Diesel,Manual,21.9,88.76,5,500000
Toyota,7,130000.0,Individual,Diesel,Manual,12.99,100.6,7,690000
Volkswagen,4,37959.0,Dealer,Petrol,Automatic,18.19,103.2,5,850000
Mercedes-Benz,4,17000.0,Dealer,Diesel,Automatic,19.27,167.62,5,3350000
Ford,8,60000.0,Dealer,Diesel,Manual,22.7,89.84,5,425000
BMW,7,66000.0,Dealer,Diesel,Automatic,16.09,182.25,5,2195000
Mahindra,7,130000.0,Individual,Diesel,Manual,15.1,140.0,7,850000
Maruti,4,68000.0,Dealer,Diesel,Manual,24.3,88.5,5,800000
Maruti,6,80000.0,Individual,Diesel,Manual,26.59,74.0,5,575000
Maruti,6,69000.0,Dealer,Diesel,Manual,26.59,74.0,5,685000
BMW,7,69000.0,Dealer,Diesel,Automatic,18.88,182.25,5,2145000
Hyundai,5,50000.0,Individual,Diesel,Manual,19.67,126.2,5,1000000
Hyundai,3,19500.0,Dealer,Petrol,Automatic,12.95,152.88,5,1785000
Volkswagen,6,64000.0,Dealer,Petrol,Automatic,17.21,103.6,5,650000
Hyundai,4,120000.0,Individual,Diesel,Manual,22.54,88.73,5,650000
Volkswagen,6,50000.0,Individual,Petrol,Manual,16.2,74.0,5,600000
Hyundai,6,57000.0,Dealer,Petrol,Manual,17.1,121.3,5,649000
Maruti,4,25000.0,Individual,Diesel,Manual,28.09,88.5,5,780000
Maruti,6,20000.0,Individual,Petrol,Manual,20.85,83.14,5,450000
Maruti,3,90000.0,Individual,Diesel,Manual,28.09,88.5,5,850000
BMW,9,91000.0,Dealer,Diesel,Automatic,17.05,182.25,5,1195000
Honda,8,48000.0,Dealer,Diesel,Manual,25.8,98.6,5,470000
Maruti,6,35000.0,Individual,Petrol,Manual,23.95,67.05,5,260000
Renault,4,26233.0,Dealer,Petrol,Manual,25.17,53.3,5,345000
Maruti,2,13500.0,Individual,Petrol,Manual,15.37,73.0,5,420000
Maruti,2,10000.0,Individual,Petrol,Manual,19.34,103.0,7,940000
Honda,3,19000.0,Dealer,Petrol,Manual,18.7,88.7,5,655000
Hyundai,5,22000.0,Dealer,Petrol,Automatic,13.0,121.3,5,1075000
Maruti,4,35000.0,Dealer,Diesel,Manual,24.3,88.5,5,810000
Hyundai,8,78125.0,Dealer,Petrol,Manual,17.1,121.3,5,450000
Skoda,7,57118.0,Dealer,Diesel,Automatic,21.66,103.52,5,560000
Maruti,4,19000.0,Dealer,Diesel,Manual,24.52,88.5,7,925000
Skoda,9,65000.0,Dealer,Diesel,Manual,20.5,103.5,5,248000
Hyundai,3,42000.0,Individual,Petrol,Manual,18.9,81.86,5,582000
Maruti,6,52000.0,Individual,Petrol,Manual,20.85,83.14,5,440000
Hyundai,10,78333.0,Dealer,Diesel,Manual,16.2,110.0,5,450000
Toyota,4,70000.0,Individual,Diesel,Manual,14.24,174.5,7,2800000
Maruti,6,43000.0,Dealer,CNG,Manual,31.79,58.2,5,435000
Mahindra,11,35000.0,Individual,Diesel,Manual,13.6,63.0,7,260000
BMW,2,12000.0,Dealer,Diesel,Automatic,22.48,182.25,5,4900000
BMW,5,49000.0,Dealer,Diesel,Automatic,21.76,182.25,5,2700000
Mercedes-Benz,7,62000.0,Dealer,Petrol,Manual,12.3,182.25,5,1650000
Volkswagen,5,25000.0,Dealer,Diesel,Manual,20.14,88.0,5,475000
Toyota,8,127000.0,Dealer,Diesel,Manual,12.99,100.0,7,980000
Hyundai,4,28056.0,Dealer,Petrol,Manual,18.6,81.83,5,576000
Volkswagen,5,43439.0,Dealer,Petrol,Manual,16.2,74.0,5,535000
Maruti,4,59844.0,Dealer,Diesel,Automatic,28.4,74.0,5,675000
Maruti,5,30000.0,Individual,Petrol,Manual,23.95,67.05,5,300000
Maruti,3,20000.0,Individual,Diesel,Manual,24.3,88.5,5,950000
Maruti,8,53000.0,Dealer,Petrol,Manual,16.1,85.0,5,390000
Honda,13,90000.0,Individual,Petrol,Manual,13.5,130.0,5,235000
Mercedes-Benz,6,50000.0,Dealer,Diesel,Automatic,14.21,182.25,5,2400000
Mahindra,9,74000.0,Dealer,Diesel,Manual,16.0,140.0,7,599000
Maruti,11,55000.0,Dealer,Petrol,Manual,18.9,67.1,5,250000
Maruti,13,40000.0,Individual,Petrol,Manual,19.7,46.3,5,100000
Renault,4,13000.0,Dealer,Petrol,Manual,25.17,53.3,5,290000
Maruti,8,40000.0,Individual,Petrol,Manual,20.92,67.1,5,230000
Mahindra,3,30000.0,Individual,Diesel,Manual,15.96,63.0,9,750000
Tata,4,31805.0,Dealer,Petrol,Manual,23.84,84.0,5,499000
Maruti,3,32875.0,Trustmark Dealer,Petrol,Manual,23.95,67.05,5,360000
Hyundai,8,74832.0,Dealer,Petrol,Manual,17.1,121.3,5,550000
Ford,4,26000.0,Dealer,Petrol,Manual,15.9,120.69,5,725000
Maruti,12,90000.0,Individual,Petrol,Manual,19.7,46.3,5,115000
Maruti,3,76000.0,Dealer,Diesel,Manual,24.52,88.5,7,960000
Hyundai,13,57390.0,Dealer,Petrol,Manual,20.36,78.9,5,125000
Honda,3,24265.0,Dealer,Petrol,Manual,18.7,88.7,5,635000
Maruti,11,9100.0,Dealer,Petrol,Manual,23.95,67.05,5,210000
Skoda,4,38981.0,Dealer,Petrol,Automatic,15.1,177.0,5,1780000
Audi,4,54000.0,Dealer,Diesel,Automatic,12.07,182.25,7,6350000
Volkswagen,6,30171.0,Dealer,Petrol,Automatic,17.21,103.6,5,690000
Maruti,6,122000.0,Individual,Diesel,Manual,26.59,74.0,5,700000
Hyundai,9,40000.0,Individual,Petrol,Manual,19.81,68.05,5,350000
Maruti,5,101000.0,Dealer,Diesel,Manual,23.4,74.0,5,580000
Maruti,5,50000.0,Individual,Diesel,Manual,24.3,88.5,5,950000
Maruti,4,46000.0,Dealer,Petrol,Automatic,21.21,81.8,5,550000
Maruti,5,35000.0,Individual,Diesel,Manual,26.59,74.0,5,570000
Skoda,3,16985.0,Dealer,Petrol,Automatic,15.1,178.0,5,2190000
Hyundai,8,50000.0,Individual,Petrol,Manual,17.1,121.3,5,550000
Maruti,4,40000.0,Individual,Petrol,Manual,23.95,67.05,5,310000
Hyundai,2,20000.0,Individual,Petrol,Manual,20.3,68.0,5,420000
Mahindra,4,68000.0,Dealer,Diesel,Manual,15.4,120.0,8,1269000
Volkswagen,6,72504.0,Dealer,Diesel,Automatic,21.21,103.2,5,625000
Maruti,7,25000.0,Individual,Petrol,Automatic,23.1,67.04,5,298000
Volkswagen,7,25000.0,Dealer,Petrol,Manual,16.47,74.0,5,450000
Renault,8,47163.0,Dealer,Diesel,Manual,19.01,108.45,5,625000
Maruti,13,50000.0,Individual,Petrol,Manual,19.7,46.3,5,110000
Maruti,4,80000.0,Individual,Diesel,Manual,25.2,74.0,5,630000
Mahindra,4,68000.0,Dealer,Diesel,Manual,16.5,70.0,7,515000
Maruti,1,16000.0,Dealer,Diesel,Automatic,24.3,88.5,5,1125000
Honda,2,23500.0,Dealer,Petrol,Manual,17.5,88.7,5,799000
Mahindra,12,80000.0,Dealer,Diesel,Manual,12.05,120.0,7,525000
Hyundai,4,54000.0,Individual,Diesel,Manual,22.54,88.73,5,600000
Volkswagen,6,54000.0,Dealer,Diesel,Manual,20.14,88.8,5,575000
Honda,10,39000.0,Dealer,Petrol,Manual,17.0,118.0,5,350000
Maruti,8,60000.0,Individual,Diesel,Manual,22.9,74.0,5,445000
Skoda,9,91000.0,Dealer,Petrol,Automatic,14.3,103.52,5,525000
Mercedes-Benz,9,60000.0,Dealer,Diesel,Automatic,15.8,170.0,5,1125000
Hyundai,3,32000.0,Dealer,Diesel,Automatic,22.0,126.2,5,1200000
Mahindra,7,66746.0,Dealer,Diesel,Manual,15.1,140.0,7,700000
Maruti,2,7000.0,Individual,Petrol,Manual,23.1,67.04,5,510000
Maruti,9,76000.0,Dealer,Diesel,Manual,22.9,74.0,5,385000
Maruti,3,13500.0,Individual,Petrol,Manual,20.51,67.04,5,460000
Mahindra,8,71000.0,Dealer,Diesel,Manual,14.0,75.0,8,519000
Maruti,4,26000.0,Dealer,CNG,Manual,33.44,40.3,4,300000
Mahindra,8,110000.0,Individual,Diesel,Manual,15.96,62.1,7,420000
Maruti,9,61907.0,Individual,Diesel,Manual,23.4,74.0,5,350000
Maruti,10,130000.0,Individual,Diesel,Manual,22.9,74.0,5,255000
Jaguar,6,50000.0,Dealer,Diesel,Automatic,16.36,182.25,5,2790000
Maruti,1,76165.0,Dealer,Diesel,Manual,19.3,73.9,5,350000
Maruti,4,53100.0,Dealer,Diesel,Manual,24.3,88.5,5,885000
Hyundai,2,20000.0,Individual,Diesel,Manual,23.7,88.7,5,1050000
Volkswagen,9,63000.0,Dealer,Diesel,Manual,20.54,103.6,5,375000
Kia,2,10000.0,Individual,Petrol,Automatic,16.8,138.0,5,1750000
Hyundai,3,20000.0,Individual,Petrol,Manual,17.0,121.3,5,1150000
Honda,3,31000.0,Dealer,Petrol,Manual,17.4,117.3,5,900000
Maruti,6,30000.0,Individual,Diesel,Manual,25.2,74.0,5,590000
Toyota,4,65000.0,Dealer,Diesel,Manual,13.68,147.51,7,1650000
Hyundai,3,13000.0,Dealer,Petrol,Manual,18.9,81.86,5,499000
Toyota,5,90000.0,Individual,Diesel,Manual,13.68,147.8,8,1750000
Hyundai,8,92000.0,Dealer,Petrol,Manual,20.36,78.9,5,395000
Tata,3,44000.0,Dealer,Diesel,Automatic,17.6,153.86,7,1400000
Maruti,3,21000.0,Dealer,Petrol,Manual,16.02,93.7,7,825000
Renault,4,49000.0,Dealer,Petrol,Manual,25.17,53.3,5,298000
BMW,8,40500.0,Dealer,Diesel,Automatic,18.12,182.25,5,1745000
Maruti,4,50000.0,Individual,Petrol,Automatic,23.1,67.04,5,410000
Volkswagen,9,58000.0,Dealer,Petrol,Manual,18.78,75.0,5,319000
Maruti,6,120000.0,Individual,Diesel,Manual,20.77,88.76,7,616000
Ford,3,39000.0,Dealer,Diesel,Manual,21.7,98.96,5,1025000
Ford,8,45500.0,Dealer,Diesel,Manual,20.0,68.05,5,375000
Maruti,15,72145.0,Individual,Petrol,Manual,19.7,46.3,5,65000
Toyota,6,70000.0,Dealer,Diesel,Manual,12.99,100.0,7,1250000
Maruti,6,38000.0,Dealer,Petrol,Manual,21.21,81.8,5,450000
Mahindra,6,30000.0,Individual,Diesel,Manual,15.96,62.1,7,635000
Toyota,3,35311.0,Dealer,Diesel,Manual,13.68,147.51,8,1799000
Maruti,5,24000.0,Dealer,Petrol,Manual,21.79,67.05,5,450000
BMW,4,18000.0,Dealer,Diesel,Automatic,18.12,182.25,5,2999000
Honda,4,35000.0,Individual,Petrol,Automatic,19.0,88.7,5,725000
Tata,3,69000.0,Dealer,Diesel,Automatic,17.6,153.86,7,1400000
Maruti,7,110000.0,Individual,Petrol,Manual,19.0,85.8,5,191000
Renault,4,60000.0,Individual,Petrol,Automatic,24.04,67.0,5,380000
Hyundai,8,19000.0,Dealer,Petrol,Automatic,16.95,78.9,5,374000
Ford,3,11000.0,Dealer,Petrol,Automatic,14.8,121.36,5,1075000
Mahindra,10,82000.0,Dealer,Diesel,Manual,12.05,120.0,8,525000
Ford,2,19375.0,Dealer,Petrol,Automatic,14.8,121.36,5,1125000
Maruti,6,22000.0,Dealer,Petrol,Manual,22.74,47.3,5,285000
Maruti,7,62462.0,Dealer,CNG,Manual,22.8,80.9,7,651000
Maruti,7,60000.0,Individual,Diesel,Manual,25.2,74.0,5,365000
Volkswagen,7,62000.0,Dealer,Petrol,Automatic,17.21,103.6,5,525000
Honda,6,31996.0,Dealer,Petrol,Manual,17.0,118.0,5,785000
Maruti,4,70000.0,Individual,Diesel,Manual,25.2,74.0,5,600000
Hyundai,7,50000.0,Individual,Petrol,Manual,18.9,82.0,5,360000
